,Open,High,Low,Close,Volume,Dividends,Stock Splits,pct_change,log_change,7ma,14ma,21ma,7macd,14macd,7rsi,14rsi,21rsi,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components
1180,0.7442620875534347,0.7517535080989958,0.755291919588984,0.7725497149271171,0.14851914936581406,0.0,0.0,0.5834185296108743,0.6331794019858142,0.7361646442731713,0.7529395897159632,0.7762415977204862,0.7431169162131324,0.9838208202762265,0.5110777292623238,0.860887140612025,0.4195686415885124,0.7463880560664747,0.9828807068123802,0.9627332364381577,0.7500996187209428,0.6409140206116061,0.766291910101372,0.6862983069117327,0.8321136658071359,0.7117827696364459,0.6434850112597723,0.8733293810364218,0.8753383806608515,0.7730610830717275,0.7499446349553758
1181,0.786443161497136,0.7677964091578393,0.7728554299894873,0.7860219822201473,0.16691417241863393,0.0,0.0,0.4699126995076425,0.5225358571704987,0.7529983515539573,0.7609084800846976,0.7804323296907437,0.6141780566662596,0.953222627657434,0.5100342840079846,0.857120840533016,0.41868896999902544,0.6242067327695612,0.9294978040365784,0.9632181719178304,0.7827387780862088,0.6422341558503034,0.7763080828389763,0.6814786238491363,0.8217656965939614,0.7173982007232782,0.6420851416119393,0.8724500969329007,0.8781769446694279,0.7768989341527353,0.7723166456787001
1182,0.7880362621601784,0.7992054121435288,0.7968378128570784,0.8192165513716857,0.15228118147171527,0.0,0.0,0.5254384346744772,0.5773071203569482,0.7741276427145809,0.7724022932305383,0.7874069623121186,0.47722482913246816,0.9080779308455607,0.5100182437610045,0.8564409195600079,0.42581322058452686,0.6034702398476446,0.9400823703405674,0.9676513984462467,0.8233098886179137,0.6371223463619603,0.7952167691207785,0.67116260617621,0.8271672508473227,0.714871385821634,0.6406525530203553,0.8714335323496041,0.8808837063528849,0.7806478806204106,0.7959806757709808
1183,0.8100618329799149,0.8111191391976298,0.8230067361844698,0.831161003000598,0.141564369130037,0.0,0.0,0.46359734570601596,0.5162253559326291,0.7930346220161922,0.7840143039131614,0.7948863596051616,0.35666977932999366,0.8538597450726649,0.5097379614187512,0.8561640593261515,0.4274747317789075,0.5096338069246746,0.9294058168588801,0.953658989466107,0.8427314852393519,0.6689278075001736,0.8164349777941691,0.6616975428247414,0.8316326740036805,0.7123868960730366,0.6391873716353222,0.8702794022540395,0.883452805801011,0.7842194285192563,0.8191790152972294
1184,0.8262693171398854,0.8449650070139603,0.8388068404640261,0.8687999823024751,0.15245192517152167,0.0,0.0,0.5325028272884481,0.5841856013391524,0.8168574664404407,0.7992796990586243,0.8052744322388461,0.23457884081324348,0.7890793592701875,0.5097381730691686,0.8557137464242593,0.42318990854066746,0.48874809289209503,0.9029905060725454,0.969937293886542,0.8756980393690935,0.685022043931984,0.8471354436483688,0.6559198431748097,0.8470787078610852,0.7037914626201718,0.6376897278221187,0.8689874811545183,0.8858784258504474,0.7875301760811502,0.8399980313656218
1185,0.8548056099167568,0.8441527472875219,0.8562293227760164,0.8497027103938153,0.13983376520632051,0.0,0.0,0.38150471539104025,0.43262887735269795,0.8298321306347981,0.8098704928011227,0.8128973397105456,0.1626592254861184,0.7257452893723215,0.5098477318174371,0.8562019456342905,0.42707775979792745,0.5009812462541542,0.8710528366350814,0.9684134150270862,0.8751759992246807,0.7315569922779023,0.8626045031372922,0.6498240175227157,0.8519080642298505,0.7010569207989413,0.636159756145091,0.8675576034007608,0.8881548012037691,0.790503452351299,0.8565671070659999
1186,0.8473253092074897,0.8405651452702259,0.8616607018028951,0.8583833463376803,0.11064772649473349,0.0,0.0,0.4538443612616807,0.5064467239229546,0.8417869931908174,0.820248832055825,0.820654895160794,0.1214577827549449,0.66516287324009,0.5098660327993106,0.8557268011868985,0.4249711568170922,0.469354418114115,0.7729386279363835,0.9691060968182611,0.8674989366891381,0.7795289125252246,0.8822115662605394,0.6487952346194513,0.8593543561153342,0.6969805438174511,0.6345975953510333,0.8659896634504991,0.8902762275486024,0.7930708508184283,0.8672742659360794
1187,0.8660263084681694,0.8500419320447202,0.8365497235064169,0.825327655068352,0.19246189732280244,0.0,0.0,0.344399709904906,0.39385409132107063,0.8422847080890852,0.8246751439729486,0.8245555830736331,0.13940724199423743,0.6169698468221589,0.5106840934038679,0.8558259164246851,0.42353542364243363,0.5141094687038915,0.7756998458655329,0.9770028363966803,0.8581701314757694,0.8049798861346574,0.8914808516588323,0.6560945066609898,0.8662393176528425,0.6961825154510167,0.633003388351862,0.8642836161018336,0.8922370706619297,0.7951736314769696,0.870970507676894
1188,0.8372129173552018,0.8422574263620092,0.8515034440790339,0.864424984599941,0.1558382381518464,0.0,0.0,0.5371557451757785,0.5887051862181562,0.852674214300514,0.8339144754161786,0.8318293273140547,0.1434527009100059,0.5709314207497407,0.5103721563372087,0.8555938293474821,0.4226283333285069,0.5118718096161061,0.6989388846274605,0.9357877333906477,0.8537007211798033,0.8328041950202674,0.9017264538566157,0.6755119792078254,0.8797576757286615,0.6934766107265956,0.6313772822065785,0.8624394766911199,0.8940317754846931,0.7967639665953826,0.8671342518378108
1189,0.8629094708845838,0.8534941472467482,0.8455078366955422,0.8442165836603959,0.16187851264188013,0.0,0.0,0.3783759467690868,0.4293836968698812,0.8552892182360213,0.8391291241901763,0.8365150885634787,0.17049081028303797,0.5335862744477144,0.5125252796678135,0.8556759995180409,0.4230052629554642,0.5285802847722967,0.6964537773740902,0.9515118206609474,0.8503454574389728,0.8437288551257044,0.9065059118210682,0.693805168021013,0.8884956499434068,0.6934645110666195,0.6297194281025352,0.860457321256191,0.8956548751517958,0.7978060077207676,0.8559708050623477
1190,0.8316026387687693,0.8395496943148065,0.8420515521877326,0.8569944615423744,0.14194105642564075,0.0,0.0,0.4648828744917627,0.5175112601106481,0.8605239949299244,0.8454143707211338,0.8419931552220979,0.19504240680851354,0.5013737452482276,0.5124350895412981,0.8555662175966747,0.42268989800429546,0.5509578122114268,0.6523668207953914,0.9538670019444023,0.8503565817960687,0.8513190388625275,0.900736632433877,0.7312491275093423,0.8986516928923233,0.6942883966273851,0.6280299813359966,0.8583372866647343,0.8971009999626187,0.7982767540836612,0.8384291485911358
1191,0.8528662897403207,0.8336605362166596,0.8333050580958556,0.8383138232803454,0.24219264232272292,0.0,0.0,0.38194216782481794,0.43308225207539447,0.8596643443703851,0.8482799471656859,0.8451921440813635,0.23934157330783684,0.4786420397926431,0.5068453383752167,0.8556533771462955,0.42232964262325906,0.5376804944864162,0.6312897543682516,0.9278218186959136,0.8439017358752591,0.8492117891265613,0.8941626573932333,0.7603060070157857,0.9032734628448068,0.7051995783642526,0.6263091012920067,0.8560795707076752,0.8983648862772011,0.7981667055403487,0.8161287062976688
1192,0.8060446051843485,0.8072607447104948,0.7914770354238878,0.7826191826796867,0.24559658982854404,0.0,0.0,0.28180154998530665,0.326965347243371,0.8447513742757513,0.8430665278947702,0.8427902107836014,0.3408207063189423,0.47529245720724256,0.5078919739957235,0.8559604277813987,0.455461865329781,0.5933258787412643,0.6731677837094501,0.9296228342468139,0.863027640750232,0.8091331309204798,0.877645438607503,0.7919843807561927,0.9034702035416157,0.7053973216766057,0.6245569514235599,0.8536844321574313,0.8994413853233051,0.7974802864593546,0.7912007328705594
1193,0.7933694770369376,0.7891193480503502,0.7950743992337385,0.7949803739284329,0.16311424337166597,0.0,0.0,0.4662543010575312,0.5188823181704456,0.8367334208287183,0.8402565299628395,0.8417851905279687,0.4318396582559206,0.4815448225797689,0.5077852945652264,0.8560820144021749,0.42316752661257623,0.6207755871711303,0.6705906872084677,0.8685273402844567,0.8594023098661165,0.7943306168985557,0.8634671136864484,0.8184654288340408,0.904829954594083,0.7113550758509128,0.6227736992300825,0.8511521907909364,0.9003254718996665,0.7962360304753546,0.7660608884468051
1194,0.7689889301379464,0.7516180815225233,0.7250318271098859,0.716021754046595,0.26228493658832097,0.0,0.0,0.20847038817836783,0.24612789592939932,0.810491798984736,0.8269092312437846,0.8333433686453768,0.5791807285841288,0.5103766761049876,0.5081962327975481,0.8542288582355784,0.44903230885706064,0.6397218374404458,0.7098915478355103,0.879402604336332,0.8873236354031518,0.7324743593754134,0.8781643156033179,0.7937572538758594,0.9045973741539257,0.7121574253237881,0.6209595162352294,0.8484832273773462,0.9010122529608595,0.7944665197445042,0.7431397078072814
1195,0.6955702528991492,0.7317166839503975,0.7026718297748459,0.7035911503500444,0.18989016111040807,0.0,0.0,0.39219963682831716,0.4436882787463827,0.7876260259243975,0.8136236808844172,0.8244838116415847,0.7250650743412119,0.5538535817774017,0.5086128709358906,0.8545678568779477,0.42469704106540673,0.7108821973656422,0.7524137792989176,0.8546734441005311,0.8817840416860073,0.6910364378154196,0.8924425050341,0.7655569491404107,0.900972970635806,0.7205158771931526,0.6191145779639933,0.8456779836303676,0.9014969760693297,0.792218076183722,0.7246044892026421
1196,0.6926611816102531,0.7072123116835769,0.7071861597589807,0.7105356273131755,0.14451092545298255,0.0,0.0,0.4528917628821775,0.5054894534384156,0.7722557795126636,0.8030692539216586,0.8170917775332257,0.8301073534522483,0.6021353519408169,0.5085320331745147,0.8547821402270664,0.4276160042977566,0.6810456130576674,0.7443143216565666,0.8389493578900971,0.8660829514057347,0.6683942636960861,0.8992638191151153,0.741514663902166,0.8994726799953141,0.7244006842228737,0.6172390639191371,0.8427369621251722,0.9017750377003272,0.7895502061036596,0.7121085084336414
1197,0.7137863844201128,0.6970585419328064,0.6803117876717839,0.6801188807388504,0.2183597540018271,0.0,0.0,0.3354987554786689,0.3844574424933063,0.752935725501918,0.7897185334607438,0.8074717167209411,0.9241744693402614,0.6568881763636738,0.5086584167023012,0.8549090144261733,0.4260362326364384,0.709092180171932,0.7754237383491922,0.8187920458498101,0.8328493493519902,0.6516848182402003,0.906183438826401,0.7109037805292661,0.896011232090211,0.7312164473072899,0.6153331575569505,0.8396607261798862,0.9018419913856529,0.7865348035902605,0.706600904687681
